booking_id,customer_id,event_name,event_category,venue,booking_date,event_date,ticket_price,tickets_booked,booking_status,payment_method
278,46,cost,Movie,Paula Highway,2024-09-29,2025-04-17,35.51,10,Refunded,Net Banking
279,91,form,Concert,Lopez Burgs,2025-05-25,2026-02-09,243.58,3,Cancelled,Debit Card
280,447,green,Stand-up Comedy,Guzman Radial,2025-04-07,2026-01-02,97.6,4,Pending,Credit Card
281,892,unit,Concert,Kristy Corners,2025-07-07,2025-09-22,478.9,10,Confirmed,Debit Card
282,739,gas,Sports,White Via,2025-04-13,2025-10-27,302.74,8,Pending,Debit Card
283,474,effort,Sports,Cristian Valleys,2024-10-21,2025-04-30,253.13,1,Cancelled,UPI
284,536,someone,Movie,Smith Stravenue,2025-07-23,2025-12-10,170.93,3,Cancelled,UPI
285,825,maybe,Stand-up Comedy,David Wall,2025-11-28,2026-05-28,394.47,8,Refunded,UPI
286,887,region,Conference,Chandler Locks,2024-12-23,2026-05-28,441.55,3,Cancelled,Debit Card
287,170,listen,Movie,Berger Estates,2025-03-31,2025-07-18,464.33,2,Refunded,Debit Card
288,149,knowledge,Stand-up Comedy,Karen Pass,2025-06-18,2025-09-29,61.08,5,Cancelled,Debit Card
289,807,low,Movie,Warren Shoal,2024-11-22,2024-12-28,386.45,1,Pending,Debit Card
290,974,guy,Movie,Joel Canyon,2025-08-02,2026-01-03,155.68,6,Cancelled,Credit Card
291,618,contain,Sports,Nicole Squares,2025-06-13,2025-09-26,265.26,6,Refunded,Net Banking
292,433,anyone,Concert,Michelle Circles,2024-09-03,2025-12-08,62.18,7,Confirmed,Credit Card
293,768,them,Conference,Andrea Knolls,2025-03-09,2026-06-16,345.33,8,Confirmed,Debit Card
294,427,five,Conference,Rachel Lakes,2025-09-17,2025-12-05,245.8,8,Confirmed,Net Banking
295,206,generation,Stand-up Comedy,Olivia Island,2024-07-19,2025-10-19,359.23,8,Cancelled,Wallet
296,155,onto,Concert,Ricardo Land,2025-02-16,2026-02-26,398.3,7,Refunded,Net Banking
297,434,area,Movie,May Burg,2026-01-01,2026-05-30,469.56,4,Refunded,Wallet
298,623,go,Concert,Amanda Coves,2025-03-22,2026-03-08,342.6,3,Refunded,Debit Card
299,704,buy,Movie,Beverly Land,2024-09-21,2026-04-22,237.17,10,Refunded,UPI
300,685,suffer,Sports,Schwartz Causeway,2025-06-08,2026-03-30,427.91,4,Cancelled,Net Banking
301,896,region,Movie,Jones Gateway,2025-04-08,2026-03-05,18.72,7,Cancelled,UPI
302,638,stay,Sports,Amy Brook,2024-07-08,2024-12-18,27.05,8,Cancelled,Net Banking
303,904,operation,Sports,Gary Tunnel,2024-11-19,2025-11-26,152.23,9,Refunded,Credit Card
304,574,quality,Stand-up Comedy,Mcguire Station,2024-06-30,2025-03-08,101.43,7,Confirmed,Wallet
305,303,itself,Stand-up Comedy,Oscar Loop,2025-01-21,2026-02-26,403.19,9,Refunded,UPI
306,160,respond,Conference,Chapman Row,2026-05-20,2026-06-24,465.52,4,Confirmed,Debit Card
307,98,pay,Concert,Donna Mission,2024-11-16,2025-06-11,381.27,5,Confirmed,Credit Card
308,164,member,Conference,Rodriguez Highway,2024-07-23,2025-01-31,380.53,9,Pending,Wallet
309,814,coach,Conference,Rodriguez Mills,2026-03-12,2026-05-09,145.47,3,Cancelled,Credit Card
310,82,follow,Conference,Tammy Ways,2025-10-17,2026-02-08,418.02,8,Cancelled,Credit Card
311,805,lot,Concert,Michael Squares,2025-12-11,2026-04-26,176.38,5,Pending,Net Banking
312,997,shoulder,Stand-up Comedy,Martin Prairie,2024-11-15,2026-06-03,380.74,6,Confirmed,Wallet
313,945,sit,Concert,Willis Island,2024-11-29,2024-12-22,200.53,9,Pending,Debit Card
314,501,more,Concert,Morgan Ramp,2024-07-09,2026-02-01,129.92,2,Cancelled,Net Banking
315,554,weight,Stand-up Comedy,Melissa Hill,2025-02-16,2026-01-02,76.81,4,Refunded,Credit Card
316,389,prove,Stand-up Comedy,Craig Dale,2025-09-29,2026-01-30,440.44,7,Refunded,UPI
317,639,whom,Stand-up Comedy,Mann Throughway,2024-08-19,2024-09-16,80.06,9,Pending,Net Banking
318,648,upon,Movie,Williams Street,2025-03-27,2025-05-03,370.29,2,Cancelled,Wallet
319,95,majority,Concert,Marcia Plains,2024-12-15,2026-03-24,386.35,8,Refunded,Wallet
320,469,level,Conference,Green Crescent,2024-10-16,2026-03-18,77.82,9,Refunded,Credit Card
321,109,wind,Stand-up Comedy,Jones Plaza,2025-05-08,2025-05-10,116.72,10,Cancelled,Debit Card
322,299,she,Conference,Gabriella Crescent,2025-12-26,2026-04-08,224.94,6,Confirmed,UPI
323,435,many,Movie,Taylor Radial,2026-01-13,2026-01-28,117.8,6,Cancelled,Credit Card
324,605,likely,Sports,Dean Common,2024-11-29,2024-12-22,475.1,10,Refunded,UPI
325,274,pressure,Conference,Cunningham Brooks,2025-10-21,2026-02-15,347.97,2,Pending,Debit Card
326,940,television,Conference,Michael Port,2026-01-04,2026-05-16,395.48,1,Pending,Net Banking
327,600,similar,Concert,Glenn Mount,2024-12-31,2025-02-07,455.74,8,Refunded,Wallet
328,515,window,Movie,Jared Branch,2025-09-23,2025-12-30,469.51,4,Pending,Debit Card
329,551,color,Movie,Roy Lights,2024-09-14,2026-02-15,384.43,9,Confirmed,Debit Card
330,19,begin,Stand-up Comedy,Simpson Plains,2024-08-20,2025-02-13,75.97,6,Confirmed,UPI
331,649,relate,Sports,Eric Parkways,2024-08-16,2025-04-28,41.12,9,Refunded,Debit Card
332,171,candidate,Concert,Bryant Plaza,2024-10-21,2025-08-03,84.64,3,Pending,UPI
333,712,coach,Concert,Carolyn Point,2025-06-06,2026-05-20,223.03,5,Cancelled,Debit Card
334,900,increase,Conference,Ray Ranch,2024-12-12,2025-04-18,447.01,10,Confirmed,Credit Card
335,440,scientist,Concert,Pace Park,2024-07-03,2025-08-20,40.18,7,Pending,UPI
336,658,rise,Sports,Steven Street,2024-08-22,2025-10-12,235.43,4,Pending,Credit Card
337,572,past,Concert,Rodriguez Fall,2024-11-26,2026-04-18,448.52,3,Cancelled,Debit Card
338,292,agree,Movie,Lawrence Cape,2025-09-27,2026-01-19,204.06,5,Cancelled,Net Banking
339,103,anything,Concert,Quinn Stream,2024-10-30,2025-10-28,82.26,10,Refunded,UPI
340,563,each,Stand-up Comedy,Dominique Lakes,2025-05-27,2025-07-31,424.12,5,Pending,Debit Card
341,973,service,Sports,Alvarez Isle,2024-08-28,2025-10-20,394.14,6,Cancelled,Net Banking
342,498,outside,Sports,Sean Summit,2024-11-14,2025-04-02,381.55,4,Refunded,Debit Card
343,979,even,Sports,Megan Common,2024-10-29,2025-01-18,61.04,7,Confirmed,UPI
344,250,tree,Sports,Lisa Brooks,2024-09-29,2026-01-18,474.75,3,Refunded,UPI
345,722,though,Stand-up Comedy,Jeremiah Freeway,2024-08-25,2025-06-17,92.21,3,Confirmed,Credit Card
346,683,improve,Concert,Theresa Road,2026-04-18,2026-06-22,337.03,1,Cancelled,Debit Card
347,304,performance,Sports,Jessica Ports,2025-05-29,2026-03-31,398.7,2,Confirmed,Credit Card
348,836,type,Sports,Reeves Ville,2025-02-15,2026-05-04,145.42,3,Confirmed,Debit Card
349,984,question,Concert,Moore Way,2025-10-21,2026-03-27,70.28,8,Cancelled,Net Banking
350,576,plan,Stand-up Comedy,Madden Point,2025-03-25,2025-08-23,207.24,6,Refunded,Debit Card
351,382,international,Movie,Robles Island,2024-10-25,2026-04-25,422.59,2,Cancelled,Debit Card
352,782,appear,Movie,Monica Field,2024-11-30,2025-04-08,166.72,10,Refunded,Wallet
353,324,marriage,Sports,Brandy Freeway,2024-08-13,2025-10-01,113.77,9,Refunded,Wallet
354,92,tonight,Stand-up Comedy,Potter Rue,2024-11-23,2025-02-26,261.28,6,Confirmed,Debit Card
355,106,third,Movie,Brian Rue,2024-07-01,2025-01-25,488.53,9,Confirmed,Wallet
356,334,focus,Concert,Shelby Field,2025-01-23,2026-03-20,13.57,1,Confirmed,Net Banking
357,172,into,Stand-up Comedy,Johns Brook,2025-01-22,2026-04-27,35.62,5,Confirmed,Credit Card
358,664,bank,Sports,James Underpass,2025-03-10,2026-01-28,321.5,1,Confirmed,UPI
359,297,fear,Movie,Brittany Motorway,2024-12-05,2026-03-20,132.9,5,Refunded,Net Banking
360,201,care,Concert,Parsons Unions,2024-08-20,2025-07-16,307.27,1,Pending,Debit Card
361,140,author,Movie,Katrina Place,2024-08-09,2024-08-15,338.95,10,Confirmed,Wallet
362,424,smile,Conference,Davis Manors,2025-02-28,2026-05-20,220.59,3,Refunded,Net Banking
363,735,those,Movie,Davis Loaf,2024-11-16,2026-01-22,459.55,4,Cancelled,Credit Card
364,446,measure,Stand-up Comedy,Green Ford,2024-07-17,2026-01-18,372.85,6,Confirmed,UPI
365,94,action,Stand-up Comedy,Miller Coves,2025-02-10,2026-06-08,221.2,5,Cancelled,Credit Card
366,744,thousand,Stand-up Comedy,Mccullough Knoll,2024-09-16,2025-05-27,40.4,7,Cancelled,Wallet
367,617,eye,Conference,Moore Estates,2025-01-08,2025-07-11,496.56,2,Confirmed,UPI
368,886,design,Stand-up Comedy,Williamson Park,2025-03-25,2025-12-14,271.53,4,Cancelled,Net Banking
369,845,doctor,Stand-up Comedy,Gonzalez Land,2025-02-07,2025-11-03,10.78,3,Confirmed,Credit Card
370,364,seven,Conference,Jennifer Corner,2025-08-14,2026-02-08,242.7,4,Pending,Debit Card
371,720,wife,Sports,Rebecca Mews,2025-11-23,2026-01-28,42.84,10,Pending,Net Banking
372,549,see,Movie,Bryan Club,2024-10-01,2025-04-09,477.67,2,Confirmed,Wallet
373,546,think,Sports,Lane Flat,2024-07-18,2026-01-13,245.23,4,Pending,Credit Card
374,509,head,Concert,Goodwin Brooks,2025-05-06,2026-04-16,111.14,7,Confirmed,Net Banking
375,915,field,Conference,Williamson Tunnel,2025-11-04,2026-06-04,150.47,1,Pending,Net Banking
376,708,thought,Conference,Carol Cliff,2024-10-29,2025-05-13,146.49,2,Pending,UPI
377,197,now,Sports,Michael Squares,2025-01-10,2025-08-11,97.05,8,Refunded,UPI
378,346,half,Sports,Kyle Road,2025-03-23,2025-11-04,209.65,4,Pending,Credit Card
379,95,conference,Stand-up Comedy,Haley Junctions,2024-11-08,2025-10-26,138.25,7,Cancelled,Credit Card
380,73,send,Sports,Walker Drives,2025-06-19,2026-05-13,92.48,7,Confirmed,Wallet
381,593,write,Stand-up Comedy,Marks Inlet,2025-12-08,2026-05-24,341.48,7,Confirmed,Net Banking
382,71,institution,Stand-up Comedy,Page Mills,2024-09-16,2024-11-28,132.44,10,Pending,Debit Card
383,771,plant,Movie,Natasha Trail,2025-02-19,2026-03-12,207.22,1,Confirmed,Net Banking
384,537,fear,Conference,Brock Courts,2024-10-19,2026-01-23,228.78,2,Confirmed,Debit Card
385,644,nice,Sports,Blake Shores,2025-02-05,2025-04-20,34.73,4,Confirmed,Credit Card
386,869,institution,Movie,Kelley Trail,2025-03-22,2026-03-19,133.33,4,Confirmed,Credit Card
387,775,miss,Concert,Allen Valleys,2025-10-14,2026-04-23,98.5,9,Refunded,Credit Card
388,808,bank,Concert,Wilkins Divide,2024-10-21,2026-01-25,215.8,5,Cancelled,Credit Card
389,95,since,Concert,Anderson Trace,2026-03-16,2026-05-16,19.34,2,Refunded,Credit Card
390,410,three,Stand-up Comedy,Martin Park,2024-12-19,2025-12-06,111.96,6,Cancelled,Wallet
391,232,write,Concert,Kelly Center,2024-07-05,2025-10-19,10.58,6,Confirmed,Wallet
392,86,it,Sports,Smith Mount,2025-02-21,2025-10-20,490.8,2,Cancelled,Debit Card
393,558,send,Sports,Elizabeth Curve,2024-10-14,2025-09-21,447.03,5,Cancelled,Wallet
394,682,myself,Sports,David Throughway,2024-09-18,2025-03-30,259.79,10,Cancelled,Wallet
395,496,leg,Movie,Coleman Shore,2025-04-16,2026-01-06,379.73,6,Confirmed,Wallet
396,82,human,Conference,Daniel Inlet,2025-06-25,2026-05-14,325.77,2,Cancelled,Debit Card
397,498,huge,Stand-up Comedy,Gonzalez Glen,2025-08-17,2026-03-03,466.56,6,Refunded,UPI
398,504,thing,Movie,Monica Mountains,2024-09-10,2025-05-06,213.44,1,Refunded,Debit Card
399,76,fight,Sports,Dean Ridges,2024-12-15,2026-06-24,106.0,4,Cancelled,UPI
400,713,individual,Stand-up Comedy,Brown Stream,2024-10-16,2025-05-25,410.27,1,Pending,Wallet
401,372,easy,Sports,Bonnie Knoll,2024-11-27,2026-05-25,252.17,10,Pending,UPI
402,573,only,Movie,Michelle Haven,2024-07-25,2025-08-19,309.43,5,Refunded,UPI
403,342,article,Movie,Martinez Center,2024-08-25,2024-12-16,464.51,4,Confirmed,Wallet
404,233,result,Movie,Harris Coves,2025-10-12,2026-03-08,109.08,3,Confirmed,UPI
405,853,opportunity,Sports,Byrd Club,2025-05-14,2026-05-23,449.53,5,Refunded,UPI
406,902,condition,Movie,Kelly Lane,2024-07-13,2024-10-09,485.24,2,Confirmed,Wallet
407,151,soldier,Conference,Hickman Points,2025-02-09,2025-11-05,240.11,3,Pending,Wallet
408,101,community,Conference,Jessica Track,2025-07-29,2026-01-12,93.05,9,Cancelled,Credit Card
409,842,relate,Conference,Fuller Bridge,2024-10-16,2025-10-02,179.81,2,Pending,Credit Card
410,644,but,Concert,Sanchez Meadow,2025-05-21,2026-02-10,316.23,8,Refunded,Wallet
411,570,few,Movie,Smith Creek,2024-08-07,2025-02-23,95.54,8,Cancelled,Credit Card
412,574,hope,Stand-up Comedy,Morris Drives,2026-01-26,2026-06-28,196.7,7,Refunded,Credit Card
413,477,indeed,Stand-up Comedy,Tran Summit,2024-11-07,2024-12-21,437.25,3,Confirmed,Wallet
414,295,really,Conference,Morgan Camp,2024-07-11,2026-01-16,298.92,4,Confirmed,Net Banking
415,295,explain,Sports,Hernandez Glen,2025-11-03,2026-06-15,165.69,2,Cancelled,UPI
416,653,people,Concert,Cooper Court,2024-08-11,2026-03-25,127.85,8,Refunded,Credit Card
417,506,sing,Movie,Joseph Club,2024-08-21,2024-11-02,436.06,2,Confirmed,Net Banking
418,121,fly,Sports,Kylie Loaf,2024-08-31,2025-03-01,255.97,4,Confirmed,Debit Card
419,722,perhaps,Stand-up Comedy,Wilkinson Rue,2025-05-13,2025-12-20,133.86,5,Confirmed,UPI
420,471,heart,Stand-up Comedy,Robert Course,2025-06-09,2026-03-21,144.02,9,Refunded,Credit Card
421,476,agent,Movie,Mora Burg,2025-11-15,2025-12-14,343.88,3,Confirmed,Net Banking
422,681,difference,Sports,Scott Rue,2024-11-06,2025-07-09,476.6,9,Refunded,Credit Card
423,325,attention,Stand-up Comedy,Paul Village,2025-02-20,2026-06-06,266.64,8,Confirmed,Debit Card
424,289,detail,Stand-up Comedy,Bowman Ridge,2025-11-03,2026-04-12,397.36,4,Refunded,Wallet
425,863,season,Conference,Chavez Creek,2024-10-17,2026-03-20,313.74,5,Refunded,Credit Card
426,404,stuff,Concert,Courtney Ridge,2026-05-07,2026-05-15,483.04,9,Cancelled,Debit Card
427,170,above,Conference,Mary Vista,2024-12-02,2026-06-11,377.45,9,Confirmed,Credit Card
428,823,yard,Stand-up Comedy,Lucas Vista,2024-10-13,2025-11-13,161.99,3,Confirmed,Wallet
429,630,easy,Concert,Marquez Ridge,2025-01-30,2025-03-16,323.37,7,Confirmed,Net Banking
430,502,professional,Stand-up Comedy,Lisa Squares,2025-07-21,2025-10-19,437.46,4,Pending,Credit Card
431,96,write,Conference,Justin Islands,2024-11-05,2025-08-04,142.08,2,Confirmed,UPI
432,422,mean,Stand-up Comedy,Melissa Land,2025-10-22,2026-01-07,461.99,2,Confirmed,Credit Card
433,912,already,Movie,Sims Landing,2025-05-21,2025-07-08,421.34,6,Pending,Net Banking
434,364,white,Conference,Ramirez Roads,2024-08-22,2025-03-17,99.34,2,Refunded,Credit Card
435,980,while,Movie,Molina Wall,2025-01-23,2025-11-20,307.99,5,Cancelled,Wallet
436,888,list,Conference,Nicole Estates,2024-09-02,2025-01-23,345.46,10,Pending,Debit Card
437,567,walk,Conference,David Lock,2025-06-14,2026-05-08,314.15,6,Cancelled,UPI
438,383,after,Movie,Keith Greens,2026-01-16,2026-02-06,218.36,6,Confirmed,Wallet
439,712,ever,Conference,Rebecca Shores,2025-10-29,2025-12-31,149.87,1,Cancelled,UPI
440,814,story,Movie,Kimberly Valleys,2025-05-17,2025-07-09,363.87,10,Cancelled,Wallet
441,885,or,Movie,Moore Cove,2025-02-19,2025-10-09,273.87,5,Cancelled,UPI
442,592,beautiful,Stand-up Comedy,Ford Junctions,2024-12-04,2025-07-14,329.9,10,Confirmed,Debit Card
443,736,position,Conference,Bennett Common,2025-09-05,2026-06-12,479.49,10,Pending,Credit Card
444,215,take,Concert,Chavez Terrace,2025-01-23,2025-06-22,175.8,9,Pending,UPI
445,930,election,Sports,Santos Divide,2025-01-28,2025-06-29,390.11,9,Cancelled,Debit Card
446,959,available,Sports,Gonzalez Manors,2024-10-20,2025-01-23,183.87,10,Pending,Credit Card
447,717,apply,Sports,Katie Inlet,2024-07-30,2026-01-31,389.1,8,Cancelled,Debit Card
448,24,drive,Sports,John Groves,2025-10-07,2026-03-02,457.54,5,Confirmed,UPI
449,59,message,Sports,Jennifer Oval,2025-03-02,2025-11-07,128.05,7,Pending,Credit Card
450,37,strong,Movie,Leblanc Landing,2024-07-27,2025-04-16,294.82,9,Confirmed,Wallet
451,772,very,Movie,Steven Crest,2025-03-23,2025-08-18,375.02,2,Confirmed,Wallet
452,729,author,Conference,Mary Lodge,2024-11-25,2025-05-17,78.62,2,Pending,UPI
453,562,decide,Movie,Franco Cliffs,2025-02-22,2025-11-10,417.06,9,Cancelled,Net Banking
454,702,reach,Conference,Richard Drive,2024-10-02,2026-06-09,384.53,3,Cancelled,Credit Card
455,448,push,Sports,Brian Orchard,2025-05-23,2025-06-30,383.52,9,Confirmed,UPI
456,134,cut,Sports,Jorge Walks,2024-07-11,2025-02-01,258.24,9,Refunded,Debit Card
457,730,born,Conference,Gross Square,2024-09-05,2025-12-22,197.17,3,Pending,Wallet
458,189,coach,Conference,Claire Fork,2024-09-14,2024-09-20,347.4,2,Pending,UPI
459,384,think,Sports,Joshua Canyon,2025-01-01,2026-05-20,38.43,7,Cancelled,Net Banking
460,722,movie,Sports,Robert Springs,2025-02-09,2026-05-07,483.45,4,Refunded,Credit Card
461,7,water,Movie,King Stravenue,2025-05-27,2026-01-28,475.24,2,Refunded,UPI
462,389,in,Stand-up Comedy,Pierce Junctions,2024-08-06,2025-01-16,11.04,6,Pending,UPI
463,303,beautiful,Concert,Delacruz Shoals,2025-03-01,2025-09-13,391.07,6,Cancelled,Debit Card
464,500,think,Stand-up Comedy,Eric Highway,2024-07-12,2025-05-18,162.23,3,Pending,Net Banking
465,824,look,Movie,Beltran Causeway,2026-01-11,2026-06-18,290.1,1,Confirmed,Wallet
466,444,right,Stand-up Comedy,Cervantes Mill,2025-06-30,2026-03-06,32.5,10,Pending,Debit Card
467,373,like,Sports,Valerie Station,2024-12-10,2026-05-10,108.01,4,Confirmed,Credit Card
468,517,half,Movie,Monica Points,2025-01-02,2025-10-10,466.21,7,Pending,UPI
469,427,shake,Sports,Sara Square,2024-12-01,2025-03-09,496.3,5,Confirmed,Credit Card
470,372,single,Sports,Samantha Rapid,2025-02-09,2025-08-22,409.41,6,Cancelled,Credit Card
471,136,radio,Conference,Kelley Park,2024-08-16,2026-02-11,389.34,4,Cancelled,Wallet
472,277,event,Conference,Gregory Locks,2024-07-28,2026-03-18,299.57,3,Confirmed,UPI
473,7,form,Concert,Robert Parks,2025-08-19,2026-01-27,29.64,4,Confirmed,Net Banking
474,742,beat,Movie,James Trail,2025-02-20,2025-12-30,397.39,1,Cancelled,Debit Card
475,230,conference,Stand-up Comedy,Misty Locks,2025-08-26,2026-04-01,309.88,10,Refunded,Net Banking
476,256,risk,Concert,Madeline Flats,2025-07-13,2026-05-30,408.29,4,Refunded,Debit Card
477,400,car,Sports,Elizabeth Causeway,2024-10-18,2026-01-20,72.28,4,Confirmed,Debit Card
478,238,situation,Stand-up Comedy,Shaun Field,2025-05-23,2025-06-03,135.09,2,Confirmed,UPI
479,786,beyond,Concert,Leah Pines,2024-10-24,2026-05-17,86.64,5,Cancelled,UPI
480,349,make,Conference,Caitlyn Coves,2025-02-13,2025-04-27,411.0,2,Pending,Net Banking
481,958,try,Stand-up Comedy,Hogan Run,2025-03-29,2025-10-24,103.72,2,Cancelled,Debit Card
482,527,treat,Conference,Miller Junctions,2025-01-19,2026-05-18,53.52,5,Refunded,UPI
483,317,member,Movie,Jacqueline Extensions,2024-11-12,2025-05-21,97.61,5,Cancelled,Wallet
484,549,exist,Sports,Vicki Overpass,2025-06-09,2025-12-07,349.86,5,Confirmed,Net Banking
485,464,interview,Movie,Rebecca Skyway,2024-08-17,2025-12-26,220.9,1,Cancelled,UPI
486,189,might,Concert,James Pike,2024-07-29,2025-02-14,94.63,3,Refunded,Debit Card
487,285,professor,Sports,Kevin Point,2025-05-03,2025-06-18,478.71,1,Confirmed,Debit Card
488,324,majority,Sports,Douglas Run,2025-04-10,2025-08-08,483.64,7,Pending,Net Banking
489,331,simply,Sports,Ryan Isle,2025-11-12,2025-12-31,444.66,10,Cancelled,UPI
490,972,choice,Movie,Hannah Ville,2024-10-22,2025-02-19,396.69,9,Confirmed,Net Banking
491,805,matter,Conference,Washington Groves,2025-09-07,2026-02-07,268.48,5,Cancelled,UPI
492,109,myself,Concert,Lisa Landing,2026-04-08,2026-05-04,157.96,3,Refunded,UPI
493,608,surface,Conference,Davis Views,2025-10-19,2026-02-14,80.52,5,Pending,Debit Card
494,368,ability,Sports,Audrey Road,2025-09-06,2025-12-04,484.91,6,Cancelled,Net Banking
495,300,catch,Concert,Chan Meadows,2025-01-19,2025-01-22,353.51,5,Pending,UPI
496,360,throughout,Sports,Tyler Knoll,2024-12-04,2025-03-24,310.53,5,Confirmed,UPI
497,748,early,Concert,Williams Court,2024-07-25,2026-06-09,239.72,3,Confirmed,UPI
498,953,central,Movie,Guzman Stravenue,2025-03-06,2026-01-15,255.79,8,Pending,Debit Card
499,560,prove,Concert,Davis Fords,2024-12-12,2025-05-03,295.39,4,Confirmed,Debit Card
500,927,decision,Sports,Michael Drive,2025-03-19,2026-04-20,257.28,5,Confirmed,Net Banking
501,536,model,Movie,Jeffrey Mission,2024-12-14,2025-05-09,337.98,6,Confirmed,Net Banking
502,306,good,Concert,Smith Extensions,2025-03-25,2025-06-07,489.53,8,Confirmed,Net Banking
503,46,from,Stand-up Comedy,Black Lock,2024-12-31,2025-10-24,163.67,8,Pending,UPI
504,300,fly,Stand-up Comedy,Cathy Court,2024-09-26,2025-06-24,37.06,9,Confirmed,Credit Card
505,415,letter,Movie,Steve Spurs,2025-04-27,2025-12-09,32.91,3,Confirmed,UPI
506,27,he,Concert,Darrell Overpass,2025-06-01,2026-02-24,55.96,1,Pending,Credit Card
507,724,easy,Stand-up Comedy,John Oval,2025-09-19,2026-01-15,50.04,3,Refunded,Credit Card
508,342,trade,Concert,Sullivan Plaza,2024-08-12,2025-03-02,326.52,6,Confirmed,UPI
509,732,car,Conference,Wolf Park,2025-01-03,2026-04-28,340.83,2,Cancelled,Net Banking
510,552,their,Conference,Rachel Lakes,2024-07-20,2025-03-12,474.27,2,Refunded,UPI
511,834,reach,Concert,Dawn Run,2025-04-26,2026-03-07,286.91,2,Confirmed,Net Banking
512,727,although,Movie,Aaron Shoal,2025-04-23,2026-03-20,78.06,1,Confirmed,Wallet
513,519,easy,Concert,Carpenter Mews,2025-03-30,2026-05-16,159.67,3,Confirmed,Credit Card
514,202,even,Movie,Jeffrey Plains,2024-12-02,2025-04-12,208.77,9,Pending,Wallet
515,256,smile,Movie,Cook Junctions,2024-10-03,2025-04-14,484.95,7,Cancelled,UPI
516,961,of,Stand-up Comedy,Boyle Highway,2024-09-19,2025-01-30,38.93,2,Cancelled,Credit Card
517,15,white,Concert,Victoria Square,2024-09-19,2025-02-26,146.1,8,Cancelled,Debit Card
518,450,low,Movie,Singleton Rest,2024-08-01,2025-04-04,169.51,1,Cancelled,UPI
519,81,glass,Stand-up Comedy,Ramirez Rue,2025-07-06,2026-03-02,234.35,6,Confirmed,Wallet
520,803,rise,Sports,Garcia Village,2024-10-16,2025-07-02,350.83,6,Pending,Wallet
